Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW36,OUT018,1389.0
FDI45,OUT027,4201.3125
FDU01,OUT018,2732.0
FDF35,OUT027,3183.3125
FDU43,OUT019,1918.3125
FDE24,OUT019,383.3125
FDK50,OUT049,2702.8125
FDG31,OUT045,972.8125
FDC60,OUT045,1418.8125
FDL36,OUT013,1480.8125
FDP21,OUT013,3087.8125
FDW16,OUT045,1443.8125
FDX02,OUT017,3659.8125
FDQ58,OUT027,3936.3125
FDT51,OUT046,1832.3125
FDD59,OUT049,1442.8125
NCM42,OUT018,1454.0
FDA57,OUT018,411.0
FDZ48,OUT035,1940.5
FDE46,OUT045,2367.8125
NCZ30,OUT019,34.3125
FDB56,OUT017,3145.8125
FDA25,OUT027,3182.3125
FDD20,OUT013,2047.8125
FDL25,OUT013,1558.8125
NCO18,OUT049,2887.8125
FDJ45,OUT017,693.8125
FDR12,OUT035,2900.5
NCF19,OUT010,-1146.1875
FDK25,OUT046,2668.3125
NCR17,OUT046,1815.8125
FDC52,OUT046,2484.3125
NCA54,OUT017,2959.3125
FDR45,OUT010,1890.0625
NCM19,OUT049,1906.8125
FDF39,OUT027,5669.3125
FDX23,OUT049,1660.8125
FDD58,OUT027,3049.3125
FDX28,OUT013,1657.8125
NCD31,OUT013,2600.8125
FDU57,OUT018,2157.0
FDI27,OUT046,820.3125
NCM42,OUT046,1716.8125
FDD32,OUT027,2822.3125
FDI34,OUT013,3689.8125
NCM29,OUT049,2157.8125
FDG46,OUT018,1581.0
DRC01,OUT010,-1047.9375
FDB15,OUT027,5580.3125
NCA17,OUT027,3837.3125
FDF10,OUT046,2398.3125
FDR26,OUT027,4288.3125
FDI02,OUT049,1936.8125
NCM54,OUT010,109.8125
FDF14,OUT013,2448.8125
FDJ33,OUT010,56.0625
FDM20,OUT035,4035.5
FDC03,OUT027,4595.3125
NCX05,OUT046,1829.8125
NCM41,OUT027,2919.3125
NCU29,OUT010,422.8125
FDQ59,OUT017,1519.8125
FDH46,OUT010,-223.9375
FDH09,OUT013,879.8125
NCD06,OUT045,676.3125
FDC15,OUT035,2589.5
DRD37,OUT027,2205.3125
FDT28,OUT027,3825.3125
FDR28,OUT027,4106.3125
FDT38,OUT017,1503.8125
FDV34,OUT027,2733.3125
FDY52,OUT035,1188.5
FDB34,OUT013,1429.8125
DRL23,OUT018,1410.0
DRB24,OUT046,2449.3125
FDJ50,OUT046,898.3125
FDQ49,OUT035,2657.5
FDP20,OUT035,2143.5
FDV19,OUT027,4030.3125
NCR54,OUT045,3016.3125
FDO09,OUT010,2237.0625
FDS57,OUT018,1997.0
FDN10,OUT049,1988.8125
FDV23,OUT049,2098.8125
FDY28,OUT049,3536.8125
DRG51,OUT013,2606.8125
FDD45,OUT019,-397.6875
NCL18,OUT027,4453.3125
NCM29,OUT013,2100.8125
FDF17,OUT027,4560.3125
FDE22,OUT017,2670.8125
FDQ22,OUT017,751.8125
FDS01,OUT013,2892.8125
FDW35,OUT027,2169.3125
FDJ33,OUT046,2024.3125
NCF54,OUT035,2844.5
FDE09,OUT013,1805.8125
NCE06,OUT045,2459.3125
DRH49,OUT049,1409.8125
FDY43,OUT045,2640.8125
NCT05,OUT017,4109.3125
FDZ34,OUT045,2978.8125
FDL38,OUT017,1573.8125
FDZ31,OUT017,3167.8125
FDR14,OUT035,1034.5
NCN54,OUT049,1361.8125
NCC42,OUT027,3655.3125
FDK08,OUT017,1746.8125
FDP59,OUT013,1775.8125
FDV22,OUT035,2701.5
FDD33,OUT035,3847.5
DRE60,OUT027,4998.3125
FDK52,OUT046,3590.3125
FDA02,OUT017,2486.8125
FDM56,OUT049,1852.8125
FDE57,OUT035,2408.5
FDM32,OUT045,1389.8125
NCQ30,OUT027,3373.3125
FDQ27,OUT027,3190.3125
FDT60,OUT027,3437.3125
FDU43,OUT049,3948.8125
NCO55,OUT035,1820.5
FDG02,OUT045,2964.8125
FDJ28,OUT013,3069.8125
FDP40,OUT045,1777.8125
FDJ38,OUT045,3010.8125
NCC54,OUT017,3881.8125
NCZ41,OUT046,1993.8125
FDK38,OUT019,438.3125
FDU52,OUT013,2504.8125
FDC40,OUT046,1292.3125
NCR30,OUT017,1289.3125
NCN18,OUT017,1881.8125
FDB50,OUT035,1394.5
FDG04,OUT013,3024.8125
FDR26,OUT035,2960.5
NCT17,OUT018,2691.0
FDX35,OUT027,5079.3125
FDS12,OUT046,2002.3125
NCZ29,OUT027,3433.3125
FDB38,OUT010,739.0625
FDP12,OUT013,719.8125
FDP22,OUT046,910.3125
FDS26,OUT018,3829.0
FDR52,OUT046,3080.3125
DRJ13,OUT046,2543.3125
FDU48,OUT027,3534.3125
FDE29,OUT035,1118.5
NCT29,OUT049,2018.8125
DRK37,OUT018,2721.0
FDK55,OUT046,1423.3125
FDR07,OUT046,1540.3125
FDO21,OUT027,5060.3125
FDK46,OUT049,4216.8125
FDB12,OUT045,1652.8125
FDT31,OUT027,4450.3125
FDJ33,OUT045,1956.8125
FDC26,OUT027,3194.3125
NCQ02,OUT045,2908.3125
FDP08,OUT010,1176.0625
FDB11,OUT027,5018.3125
FDV55,OUT013,2366.8125
FDW20,OUT049,2060.8125
NCJ18,OUT019,-41.6875
FDC41,OUT018,931.0
FDE14,OUT027,3141.3125
FDG35,OUT013,2894.8125
FDF45,OUT035,1156.5
FDS19,OUT027,2763.3125
FDS58,OUT019,714.3125
FDA26,OUT017,3633.8125
FDM32,OUT049,1542.8125
FDL45,OUT046,2022.3125
FDZ55,OUT049,2648.8125
FDY37,OUT049,2410.8125
FDO46,OUT046,3090.3125
FDQ60,OUT046,1948.3125
FDA19,OUT018,1808.0
FDL15,OUT046,2452.3125
FDM10,OUT018,3090.0
NCL05,OUT017,814.3125
DRK49,OUT010,-1202.9375
NCE18,OUT027,5415.3125
FDG40,OUT049,686.8125
DRI59,OUT045,3441.8125
FDK28,OUT035,4183.5
NCD06,OUT019,-1163.6875
FDO11,OUT019,2110.3125
FDK27,OUT046,1922.3125
FDT43,OUT027,2289.3125
FDD38,OUT018,1427.0
FDA16,OUT049,3592.8125
FDL14,OUT027,3950.3125
NCM17,OUT049,804.8125
FDD20,OUT045,1938.8125
FDA40,OUT045,1404.8125
FDL43,OUT045,1201.8125
FDV15,OUT045,1559.8125
FDE52,OUT046,1516.3125
NCL17,OUT010,340.8125
NCJ31,OUT045,3654.3125
FDR60,OUT045,1191.8125
NCA18,OUT035,1971.5
FDS21,OUT027,2541.3125
FDW09,OUT035,1473.5
FDL26,OUT035,2602.5
FDS47,OUT018,1151.0
FDC39,OUT046,3268.3125
FDT51,OUT035,1984.5
FDK40,OUT035,4325.5
NCG19,OUT045,3612.3125
FDZ07,OUT046,1066.3125
FDF08,OUT027,2935.3125
FDO04,OUT013,967.8125
FDK41,OUT018,1049.0
FDP15,OUT049,4136.8125
NCD43,OUT018,1391.0
NCP18,OUT013,2384.8125
FDZ51,OUT046,1559.3125
DRH13,OUT035,1875.5
FDF38,OUT045,670.8125
NCI43,OUT045,739.3125
FDM38,OUT027,2394.3125
FDS03,OUT013,1082.8125
DRJ47,OUT017,2806.8125
FDT50,OUT010,-313.9375
FDV02,OUT046,2741.3125
NCG18,OUT017,1758.3125
FDW52,OUT046,2674.3125
FDS40,OUT035,770.5
FDN31,OUT017,3125.8125
FDA37,OUT045,1948.8125
FDA15,OUT046,3952.3125
FDL39,OUT046,2915.3125
FDJ53,OUT045,1875.8125
FDX22,OUT013,3415.8125
NCZ42,OUT045,3694.3125
FDD56,OUT027,4278.3125
FDD40,OUT017,3227.8125
FDS50,OUT013,3523.8125
NCN14,OUT013,2926.8125
FDT15,OUT013,2985.8125
NCS18,OUT027,3169.3125
NCO26,OUT010,-109.1875
FDF58,OUT018,748.0
NCB19,OUT013,1397.8125
FDH26,OUT017,2405.8125
DRB24,OUT027,3878.3125
FDA49,OUT018,1112.0
FDB32,OUT045,1476.8125
FDI36,OUT017,3270.8125
NCA17,OUT010,472.8125
FDH22,OUT013,2017.8125
NCM26,OUT018,2149.0
FDT15,OUT027,4404.3125
FDB16,OUT018,1135.0
NCP54,OUT027,3411.3125
FDJ36,OUT013,1708.8125
FDO28,OUT045,1850.8125
FDU09,OUT013,975.8125
FDF29,OUT017,2219.8125
FDY08,OUT013,2288.8125
DRJ59,OUT018,349.0
FDT23,OUT027,2782.3125
FDU15,OUT018,428.0
FDT47,OUT013,1655.8125
FDI53,OUT019,691.3125
FDR59,OUT018,3904.0
FDD53,OUT035,832.5
FDY51,OUT017,3577.8125
FDT04,OUT049,744.8125
FDU51,OUT049,2948.8125
FDG14,OUT035,2613.5
NCU06,OUT045,3550.3125
DRG25,OUT046,2945.3125
DRH49,OUT035,1500.5
FDN15,OUT035,2373.5
FDL43,OUT018,967.0
NCT18,OUT049,2963.8125
NCB31,OUT013,4106.8125
FDK57,OUT035,2059.5
FDY04,OUT019,751.3125
NCP54,OUT046,1931.8125
FDF41,OUT013,3864.8125
FDM01,OUT045,1625.8125
FDW03,OUT045,1660.8125
FDF28,OUT045,1946.8125
FDY37,OUT017,2423.8125
FDQ03,OUT017,3902.8125
FDP51,OUT027,3411.3125
FDJ40,OUT017,1939.8125
FDC32,OUT049,1592.8125
DRI49,OUT027,2729.3125
NCW54,OUT017,999.3125
FDF09,OUT017,754.8125
FDP45,OUT018,3730.0
DRJ23,OUT018,2682.0
FDS59,OUT017,1934.8125
FDY08,OUT046,2232.3125
FDX16,OUT049,2458.8125
FDY16,OUT018,2706.0
FDK32,OUT035,2633.5
FDQ22,OUT013,709.8125
NCC31,OUT018,2188.0
FDG58,OUT049,2594.8125
DRF48,OUT013,3036.8125
DRH36,OUT049,1289.8125
NCR30,OUT035,1347.5
FDB03,OUT019,1930.3125
FDZ28,OUT027,3519.3125
FDR35,OUT017,3259.8125
DRD15,OUT027,5103.3125
FDJ33,OUT019,123.3125
FDA56,OUT010,30.0625
FDP56,OUT046,800.3125
NCT30,OUT046,767.8125
FDK15,OUT017,1702.8125
FDH44,OUT018,2123.0
FDV01,OUT013,2542.8125
DRG03,OUT017,2511.8125
FDG50,OUT027,2904.3125
FDR16,OUT010,1525.0625
FDZ60,OUT046,1714.3125
DRG03,OUT045,2367.8125
FDS56,OUT018,3936.0
FDU33,OUT045,713.8125
DRD27,OUT035,1747.5
FDW22,OUT046,3586.3125
DRA24,OUT045,2558.8125
FDF38,OUT049,818.8125
FDX48,OUT013,2536.8125
FDS58,OUT018,2342.0
FDC32,OUT046,1484.3125
NCQ29,OUT045,4024.3125
DRK39,OUT018,1083.0
NCS38,OUT017,1917.3125
DRO47,OUT013,1805.8125
DRG27,OUT027,2139.3125
FDC57,OUT027,4529.3125
FDS55,OUT046,2332.3125
NCJ06,OUT018,1617.0
FDO01,OUT019,236.3125
NCM55,OUT045,2850.3125
FDC52,OUT049,2588.8125
FDQ15,OUT045,1264.8125
NCT30,OUT027,2209.3125
NCR42,OUT027,1989.3125
FDD28,OUT035,1106.5
FDQ34,OUT049,1752.8125
FDZ12,OUT027,3719.3125
DRE13,OUT019,-510.6875
NCN07,OUT019,211.3125
FDM28,OUT035,3010.5
FDI10,OUT017,2873.8125
FDQ25,OUT013,2792.8125
FDA38,OUT010,1905.0625
DRI13,OUT049,3519.8125
FDY20,OUT027,2949.3125
NCZ53,OUT035,3093.5
NCM31,OUT013,2300.8125
DRB01,OUT017,3081.8125
DRF37,OUT046,4133.3125
NCF42,OUT049,2853.8125
FDF16,OUT018,2080.0
FDB41,OUT013,864.8125
FDR34,OUT013,3682.8125
FDR15,OUT018,2248.0
NCV42,OUT019,-118.6875
FDW51,OUT035,3536.5
FDU36,OUT017,1677.8125
FDX60,OUT049,1410.8125
FDY03,OUT035,1997.5
FDW55,OUT045,3922.8125
FDT01,OUT010,1464.0625
FDG58,OUT013,2541.8125
FDK21,OUT017,4049.8125
NCS41,OUT019,994.3125
FDS10,OUT045,2826.8125
NCT53,OUT046,2606.8125
FDJ28,OUT018,2758.0
FDX44,OUT045,1350.8125
FDT20,OUT018,375.0
FDO44,OUT017,1873.8125
NCX17,OUT049,3774.8125
FDY01,OUT017,1995.8125
FDJ12,OUT027,4817.3125
DRK35,OUT018,320.0
FDD47,OUT019,788.3125
NCM53,OUT035,1827.5
FDO45,OUT013,1498.8125
NCM42,OUT010,-171.1875
FDE04,OUT046,2912.3125
NCI30,OUT027,5331.3125
FDZ19,OUT013,2793.8125
FDW57,OUT013,2895.8125
FDA25,OUT013,1728.8125
FDT22,OUT046,956.3125
FDP51,OUT013,1976.8125
FDD48,OUT027,3316.3125
FDY39,OUT035,3094.5
FDO48,OUT010,1656.0625
FDD23,OUT027,4447.3125
DRN35,OUT027,2057.3125
FDT01,OUT035,3554.5
FDC20,OUT010,-993.9375
DRJ35,OUT035,1165.5
FDB32,OUT046,1515.3125
FDL24,OUT046,2810.3125
NCV42,OUT035,1925.5
FDZ46,OUT046,1754.3125
FDC15,OUT013,2478.8125
FDD08,OUT019,-1247.6875
FDY50,OUT049,1524.8125
FDD36,OUT013,1947.8125
FDG57,OUT027,2258.3125
FDL21,OUT018,470.0
FDN16,OUT027,3136.3125
FDJ09,OUT027,2239.3125
FDS01,OUT010,951.0625
FDV33,OUT017,4267.8125
DRE12,OUT017,1926.8125
FDR07,OUT013,1588.8125
FDP48,OUT010,1048.0625
NCB55,OUT035,1046.5
FDQ08,OUT013,1067.8125
FDR34,OUT035,3849.5
FDO33,OUT046,1796.3125
FDP13,OUT045,606.8125
FDX12,OUT049,3996.8125
NCT06,OUT049,2728.8125
FDR16,OUT019,1491.3125
FDE36,OUT046,2676.3125
FDZ36,OUT049,3078.8125
FDV13,OUT045,1414.8125
NCZ17,OUT035,738.5
FDU56,OUT045,2872.8125
FDM09,OUT035,2893.5
FDV02,OUT017,2835.8125
FDS34,OUT018,1579.0
FDA11,OUT049,1636.8125
FDP09,OUT017,3454.8125
FDB29,OUT027,3339.3125
FDT19,OUT017,2875.8125
DRH15,OUT017,820.8125
FDY38,OUT046,3726.3125
FDF14,OUT027,3878.3125
FDN48,OUT010,-417.9375
FDQ12,OUT013,3676.8125
NCJ43,OUT045,2666.3125
FDE17,OUT019,594.3125
FDB05,OUT035,4063.5
FDH10,OUT045,2984.8125
NCR06,OUT017,784.3125
FDU32,OUT018,1686.0
FDD56,OUT049,2886.8125
FDO36,OUT018,2595.0
FDH16,OUT010,-433.9375
FDX10,OUT018,366.0
FDZ37,OUT017,1598.8125
FDU31,OUT010,1586.0625
DRC49,OUT049,2339.8125
FDL15,OUT045,2358.8125
FDN32,OUT019,1034.3125
DRH59,OUT027,2646.3125
NCU29,OUT049,2426.8125
FDR37,OUT019,1034.3125
FDS14,OUT018,2224.0
FDU02,OUT027,5027.3125
FDJ08,OUT035,3183.5
NCZ06,OUT045,3902.3125
FDO31,OUT049,1470.8125
FDH31,OUT018,1442.0
FDS58,OUT017,2707.8125
NCA53,OUT027,2257.3125
FDF50,OUT046,3126.3125
NCW42,OUT049,3594.8125
NCQ17,OUT045,2377.3125
FDK51,OUT018,3905.0
NCW41,OUT010,591.8125
NCR29,OUT017,986.8125
FDB08,OUT019,672.3125
FDA40,OUT027,2885.3125
FDL14,OUT018,2279.0
FDB47,OUT046,3277.3125
FDO03,OUT035,3812.5
DRK13,OUT019,1188.3125
FDX13,OUT010,2011.0625
FDF52,OUT046,2900.3125
FDT11,OUT013,3068.8125
FDB08,OUT013,2589.8125
FDQ28,OUT018,2249.0
FDD29,OUT045,3926.8125
NCQ29,OUT027,5541.3125
NCO02,OUT013,1077.8125
FDR56,OUT010,1219.0625
NCM54,OUT049,2080.8125
FDP51,OUT035,2056.5
FDT38,OUT013,1408.8125
FDZ20,OUT018,3724.0
FDJ53,OUT013,1953.8125
FDX13,OUT049,4034.8125
FDP58,OUT035,3615.5
NCK31,OUT019,-1048.6875
FDA35,OUT018,1746.0
FDV37,OUT018,2909.0
NCO07,OUT027,4813.3125
FDA20,OUT045,2902.8125
FDZ59,OUT035,2852.5
NCY17,OUT017,828.8125
FDQ28,OUT035,2631.5
FDV35,OUT017,2544.8125
FDQ36,OUT013,680.8125
FDD34,OUT018,2327.0
FDK51,OUT045,4128.8125
FDV31,OUT035,2926.5
FDR04,OUT035,1706.5
FDR14,OUT049,982.8125
DRC36,OUT010,895.0625
FDE39,OUT019,47.3125
FDP57,OUT049,1786.8125
FDE57,OUT046,2260.3125
NCN18,OUT046,1773.8125
NCQ05,OUT018,2111.0
FDW47,OUT035,2063.5
FDV46,OUT035,2360.5
NCP29,OUT045,925.3125
FDE09,OUT018,1504.0
NCU06,OUT027,5049.3125
FDT19,OUT010,858.0625
DRF15,OUT017,2516.8125
DRI51,OUT013,2729.8125
NCX54,OUT013,1684.8125
DRE01,OUT013,3799.8125
NCB07,OUT045,2998.3125
FDU50,OUT035,2032.5
FDG40,OUT035,729.5
FDW10,OUT018,2513.0
FDX51,OUT013,3163.8125
NCP17,OUT045,974.3125
FDP21,OUT035,3172.5
FDL04,OUT045,1608.8125
FDV23,OUT013,1994.8125
FDF24,OUT046,1372.3125
FDH56,OUT027,3317.3125
FDB51,OUT049,1118.8125
FDI58,OUT027,3033.3125
FDR20,OUT013,885.8125
FDC51,OUT018,1756.0
FDB16,OUT027,2852.3125
FDE40,OUT049,1138.8125
NCM17,OUT035,848.5
FDU56,OUT035,3092.5
FDS32,OUT019,420.3125
FDX02,OUT049,3648.8125
FDT39,OUT027,3936.3125
FDE35,OUT017,1103.8125
NCI42,OUT019,1428.3125
DRL23,OUT046,1691.3125
FDA10,OUT046,1940.3125
FDA11,OUT013,1574.8125
NCM06,OUT046,2431.8125
NCT05,OUT035,4195.5
NCQ02,OUT010,1046.8125
NCY06,OUT049,2144.8125
FDY56,OUT035,3738.5
FDL02,OUT035,1862.5
NCI06,OUT035,2947.5
FDQ14,OUT045,2315.8125
FDQ12,OUT017,3710.8125
FDP36,OUT046,896.3125
FDK21,OUT027,5418.3125
FDO40,OUT045,2292.8125
NCK54,OUT019,-57.6875
FDY09,OUT018,2536.0
NCW30,OUT049,4200.8125
NCC55,OUT027,2047.3125
FDE58,OUT018,1629.0
FDR39,OUT013,2953.8125
FDU28,OUT049,3104.8125
FDH08,OUT017,3710.8125
FDG35,OUT045,2793.8125
FDG22,OUT049,752.8125
FDC34,OUT035,2657.5
FDP15,OUT018,3750.0
FDK34,OUT010,1886.0625
FDU45,OUT035,2049.5
FDQ04,OUT027,2116.3125
FDX22,OUT018,3092.0
FDB45,OUT017,1777.8125
NCH43,OUT027,4849.3125
DRE60,OUT046,3501.3125
FDD17,OUT027,5186.3125
NCM54,OUT017,2116.3125
NCH55,OUT013,2050.8125
NCT06,OUT017,2714.3125
FDA48,OUT027,4941.3125
FDY58,OUT027,5056.3125
FDO25,OUT045,3255.8125
FDN50,OUT045,1524.8125
FDH35,OUT035,2772.5
FDK09,OUT045,3512.8125
FDO16,OUT013,1375.8125
FDW11,OUT045,978.8125
FDU47,OUT027,3728.3125
NCQ42,OUT010,128.8125
FDK55,OUT027,2897.3125
FDN08,OUT049,2008.8125
FDT57,OUT045,3694.8125
FDJ12,OUT018,3057.0
DRL59,OUT017,960.8125
NCN53,OUT046,576.8125
FDO51,OUT010,-1109.9375
FDK56,OUT017,3084.8125
FDY12,OUT035,1046.5
FDU15,OUT035,828.5
FDQ19,OUT046,3898.3125
DRF15,OUT045,2375.8125
DRE25,OUT019,-430.6875
FDK57,OUT018,1636.0
FDD33,OUT010,1752.0625
FDR34,OUT027,5120.3125
FDU04,OUT045,1900.8125
FDE35,OUT019,-827.6875
NCD31,OUT035,2715.5
FDJ56,OUT035,1722.5
NCU53,OUT046,2599.8125
FDD39,OUT035,3540.5
NCU17,OUT019,-253.6875
FDJ20,OUT046,2005.3125
NCW41,OUT018,2211.0
FDL52,OUT035,842.5
FDS39,OUT035,2404.5
DRJ47,OUT045,2673.8125
FDP13,OUT010,-1225.9375
DRK39,OUT010,-563.9375
FDF28,OUT010,154.0625
FDB09,OUT045,1932.8125
FDM51,OUT046,1672.3125
DRM49,OUT018,498.0
DRF23,OUT013,2799.8125
DRH01,OUT035,2857.5
FDH12,OUT027,3159.3125
FDA28,OUT019,161.3125
FDW37,OUT018,1178.0
FDF02,OUT046,1656.3125
DRL37,OUT046,719.3125
NCF43,OUT046,2248.8125
FDH08,OUT010,1701.0625
FDR34,OUT019,1798.3125
NCK19,OUT049,3153.8125
NCD55,OUT018,421.0
FDT27,OUT049,3832.8125
FDQ57,OUT045,2294.8125
FDA47,OUT035,2766.5
DRG15,OUT027,2476.3125
FDE05,OUT018,2102.0
FDN46,OUT046,1652.3125
FDX27,OUT027,2987.3125
FDT51,OUT045,1760.8125
FDU33,OUT013,805.8125
FDJ16,OUT027,2418.3125
FDD20,OUT019,111.3125
FDT36,OUT049,674.8125
DRF15,OUT027,3865.3125
FDN52,OUT010,-471.9375
FDC22,OUT027,4510.3125
FDX15,OUT045,2464.8125
FDT13,OUT013,3013.8125
FDU04,OUT017,2069.8125
FDU31,OUT019,1584.3125
FDW59,OUT027,2847.3125
NCO29,OUT046,2603.8125
FDL15,OUT035,2568.5
FDI41,OUT049,2466.8125
FDQ48,OUT049,1748.8125
DRI39,OUT013,922.8125
FDI08,OUT013,4041.8125
FDC21,OUT049,1912.8125
FDF58,OUT035,1186.5
FDS08,OUT010,904.0625
FDE47,OUT045,1905.8125
NCP18,OUT019,521.3125
NCR41,OUT013,1582.8125
FDA27,OUT013,4104.8125
FDA43,OUT035,3212.5
FDA49,OUT045,1326.8125
NCE55,OUT018,2512.0
DRM49,OUT027,2240.3125
FDF22,OUT027,4832.3125
FDQ15,OUT018,1062.0
NCS54,OUT017,2866.3125
NCY05,OUT013,626.8125
FDR45,OUT046,3796.3125
FDK57,OUT049,2046.8125
FDF41,OUT010,1967.0625
FDV21,OUT046,1982.3125
FDD51,OUT046,756.3125
FDF33,OUT046,1774.3125
FDA38,OUT046,3768.3125
FDR56,OUT045,3071.8125
NCN41,OUT017,2022.8125
FDC60,OUT027,2901.3125
FDB47,OUT045,3217.8125
DRH01,OUT013,2788.8125
FDW08,OUT046,1677.3125
FDF38,OUT027,2173.3125
FDY32,OUT017,2669.8125
FDG34,OUT049,1918.8125
FDG47,OUT019,2216.3125
NCF18,OUT035,3115.5
FDL39,OUT019,1022.3125
NCH55,OUT035,2139.5
DRJ35,OUT049,1089.8125
FDS44,OUT035,3947.5
DRE01,OUT018,3480.0
FDY39,OUT013,3006.8125
FDY32,OUT018,2270.0
FDR33,OUT027,3236.3125
NCP50,OUT049,1404.8125
FDZ47,OUT018,1368.0
FDU57,OUT049,2558.8125
FDY44,OUT013,3172.8125
DRH59,OUT018,913.0
FDB03,OUT027,5262.3125
FDY46,OUT045,2900.8125
FDM39,OUT045,2740.8125
FDY36,OUT035,1370.5
NCM55,OUT035,3038.5
FDJ50,OUT010,-1025.9375
DRL60,OUT013,2418.8125
NCJ54,OUT049,3748.8125
FDX59,OUT017,683.8125
FDI07,OUT013,3242.8125
DRF51,OUT010,-1306.9375
FDM14,OUT017,1879.8125
FDP21,OUT045,2962.8125
FDE40,OUT035,1223.5
FDE05,OUT035,2546.5
FDM13,OUT027,3568.3125
FDC34,OUT027,3962.3125
NCI55,OUT018,1677.0
NCE43,OUT018,2361.0
FDW58,OUT018,1460.0
FDG60,OUT045,3636.8125
FDV31,OUT017,2895.8125
FDR47,OUT013,3107.8125
FDM60,OUT019,-1138.6875
NCF06,OUT018,3781.0
NCN26,OUT027,3313.3125
FDQ59,OUT049,1548.8125
FDF09,OUT046,632.3125
NCS06,OUT017,4264.8125
FDT44,OUT046,1881.3125
FDI19,OUT017,3966.8125
FDT22,OUT017,1073.8125
NCF54,OUT027,4135.3125
DRG25,OUT045,2875.8125
FDB59,OUT017,3245.8125
FDQ37,OUT017,3173.8125
FDP56,OUT035,945.5
FDW44,OUT035,2926.5
FDJ26,OUT010,1528.0625
FDU43,OUT018,3525.0
FDW33,OUT045,1606.8125
NCX53,OUT027,3725.3125
FDN56,OUT010,437.0625
DRF15,OUT049,2513.8125
FDO33,OUT017,1933.8125
FDZ39,OUT010,-179.9375
NCJ19,OUT017,985.3125
FDU01,OUT035,3138.5
FDT12,OUT035,3742.5
NCM18,OUT018,704.0
FDP19,OUT017,2149.8125
NCR42,OUT049,648.8125
FDN10,OUT046,1908.3125
FDG44,OUT017,1011.8125
FDQ10,OUT046,2727.3125
DRH13,OUT049,1783.8125
FDT52,OUT013,3948.8125
FDM56,OUT045,1708.8125
NCO43,OUT010,-289.1875
NCV29,OUT035,2944.5
NCF06,OUT013,4118.8125
FDO50,OUT035,1630.5
FDT59,OUT013,3672.8125
FDX40,OUT027,2065.3125
FDE50,OUT017,3115.8125
FDX51,OUT017,3278.8125
NCD30,OUT018,1299.0
FDK15,OUT013,1633.8125
FDL12,OUT045,966.8125
FDK46,OUT017,4202.8125
DRH49,OUT010,-592.9375
FDQ57,OUT046,2361.3125
FDY59,OUT017,1623.8125
FDO09,OUT018,3886.0
NCG30,OUT035,2125.5
FDM09,OUT017,2819.8125
NCN17,OUT027,3065.3125
NCS42,OUT013,1456.8125
FDD02,OUT019,17.3125
FDE34,OUT013,2916.8125
FDU38,OUT045,2972.8125
FDB33,OUT046,2510.3125
NCJ29,OUT017,1492.8125
FDZ27,OUT035,969.5
FDI40,OUT013,1668.8125
FDG22,OUT013,725.8125
FDT51,OUT017,1936.8125
FDF20,OUT018,2866.0
FDV50,OUT035,2096.5
FDT02,OUT049,738.8125
DRC49,OUT017,2386.8125
FDF26,OUT049,2568.8125
FDV52,OUT035,2080.5
FDX59,OUT049,700.8125
FDV25,OUT035,3662.5
FDW23,OUT027,2096.3125
FDE53,OUT018,1454.0
FDA19,OUT017,2188.8125
FDH22,OUT046,1998.3125
NCO41,OUT013,1592.8125
FDX12,OUT017,3985.8125
FDF17,OUT013,3152.8125
FDS11,OUT045,3492.8125
FDR51,OUT035,2569.5
FDT49,OUT010,-234.9375
FDC56,OUT013,1939.8125
FDR13,OUT027,3367.3125
FDQ60,OUT035,2106.5
FDN38,OUT049,4058.8125
NCL29,OUT013,2502.8125
FDO13,OUT027,4053.3125
FDE26,OUT018,2001.0
FDA31,OUT010,806.0625
FDX14,OUT035,1364.5
FDA34,OUT045,2709.8125
FDF26,OUT013,2518.8125
FDE38,OUT045,2579.8125
DRI11,OUT046,1805.3125
FDQ60,OUT027,3381.3125
FDL21,OUT027,2175.3125
DRC12,OUT027,4484.3125
FDC47,OUT046,3581.3125
FDE57,OUT045,2172.8125
FDT14,OUT045,1884.8125
NCZ53,OUT046,2986.8125
FDE28,OUT018,3395.0
FDR19,OUT035,2461.5
NCF54,OUT019,838.3125
FDZ08,OUT046,1364.3125
NCJ05,OUT018,2159.0
FDF59,OUT046,2028.3125
NCO05,OUT035,1737.5
FDW24,OUT018,544.0
NCX42,OUT018,2347.0
NCA53,OUT035,941.5
FDI45,OUT019,923.3125
FDG46,OUT046,1861.3125
FDM20,OUT010,1950.0625
FDW11,OUT010,-897.9375
FDX08,OUT035,2991.5
NCK17,OUT035,816.5
FDK32,OUT018,2191.0
NCA42,OUT035,2677.5
DRI01,OUT035,2860.5
NCL55,OUT049,4085.8125
DRE25,OUT018,1221.0
FDD14,OUT017,2980.8125
FDB10,OUT046,3724.3125
DRN11,OUT035,2415.5
FDP38,OUT018,568.0
NCA30,OUT017,3057.8125
FDT15,OUT017,3079.8125
NCP55,OUT018,664.0
FDF12,OUT035,2506.5
FDM21,OUT018,3760.0
FDX56,OUT035,3453.5
FDF10,OUT017,2458.8125
FDT32,OUT045,2978.8125
FDM51,OUT018,1413.0
NCR50,OUT018,2169.0
FDI19,OUT049,3934.8125
FDX21,OUT017,1823.8125
FDR31,OUT035,2505.5
