Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDI05,OUT018,1248.223345555555
FDY56,OUT045,4109.900606217616
DRC13,OUT013,1936.508247826087
NCV29,OUT017,2736.9684298755183
FDR24,OUT049,1443.524701863354
FDZ34,OUT018,3087.50751128205
FDP37,OUT035,2054.2157066202067
FDX08,OUT027,5669.163351428564
FDS57,OUT045,2054.2157066202067
NCG18,OUT049,1509.432312918659
FDK25,OUT018,2346.648786938775
FDH53,OUT049,1248.223345555555
DRI59,OUT018,3327.9525829268287
FDA52,OUT046,2736.9684298755183
FDT20,OUT010,130.33349056603774
FDE36,OUT019,384.48867398374017
FDI24,OUT017,2997.4076790419163
FDB28,OUT018,3087.50751128205
FDV11,OUT017,2736.9684298755183
FDP01,OUT046,2539.3942358778622
FDD34,OUT027,4117.317712631579
FDJ50,OUT027,1378.263185276074
FDZ44,OUT013,1874.430959859155
DRO59,OUT035,1103.186213333333
DRB48,OUT045,637.5735090128755
FDR21,OUT018,2736.9684298755183
NCE42,OUT010,542.9755395973151
FDO23,OUT046,1364.0491539906104
NCE30,OUT018,3327.9525829268287
FDQ22,OUT035,552.5502107784428
FDY01,OUT045,1874.430959859155
FDS08,OUT017,2736.9684298755183
FDG28,OUT018,3327.9525829268287
FDQ51,OUT018,754.5960957264956
FDB05,OUT017,4333.891515923568
FDO56,OUT049,1874.430959859155
FDE02,OUT018,1248.223345555555
FDN45,OUT017,3593.1412351254503
FDS09,OUT013,754.5960957264956
NCA54,OUT018,3389.226979354837
FDP09,OUT010,542.9755395973151
FDC53,OUT045,1554.0070756410255
NCM55,OUT017,3087.50751128205
FDL09,OUT018,2346.648786938775
FDA11,OUT019,230.00859181286546
FDA50,OUT045,1554.0070756410255
FDC23,OUT017,2736.9684298755183
FDE22,OUT049,2811.181403212852
FDD23,OUT046,3087.50751128205
NCA29,OUT049,2997.4076790419163
FDK38,OUT046,2384.015126168224
DRC13,OUT046,2202.2990201117304
NCP43,OUT049,2736.9684298755183
FDX28,OUT049,1509.432312918659
FDF08,OUT049,1248.223345555555
FDZ33,OUT046,2539.3942358778622
FDD10,OUT049,2736.9684298755183
FDO58,OUT017,2811.181403212852
FDI50,OUT017,4109.900606217616
FDO58,OUT045,2811.181403212852
FDX08,OUT013,3389.226979354837
NCK17,OUT010,130.33349056603774
FDF39,OUT035,4105.140110975608
FDU45,OUT010,286.41777051282025
NCJ18,OUT018,1874.430959859155
DRC27,OUT019,542.9755395973151
DRC25,OUT035,1364.0491539906104
FDU59,OUT035,2384.015126168224
FDU28,OUT035,2880.969561363636
NCP30,OUT046,637.5735090128755
FDB39,OUT018,876.3205797979806
FDE41,OUT013,1248.223345555555
DRH11,OUT010,130.33349056603774
FDA58,OUT045,3593.1412351254503
FDU50,OUT046,1874.430959859155
FDM34,OUT013,1936.508247826087
FDM44,OUT027,2513.079854666666
FDR39,OUT045,2880.969561363636
FDM25,OUT045,2736.9684298755183
FDQ49,OUT049,2539.3942358778622
DRH25,OUT018,876.3205797979806
FDM09,OUT027,4117.317712631579
FDL44,OUT019,384.48867398374017
NCR42,OUT018,552.5502107784428
DRL59,OUT046,876.3205797979806
FDX43,OUT013,2346.648786938775
DRK47,OUT010,542.9755395973151
FDU48,OUT018,1936.508247826087
FDY12,OUT045,754.5960957264956
NCN43,OUT018,1936.508247826087
NCM55,OUT018,3389.226979354837
FDQ21,OUT027,3175.335988157896
FDX13,OUT035,4105.140110975608
NCK30,OUT027,5669.163351428564
FDG20,OUT049,2736.9684298755183
DRG27,OUT017,637.5735090128755
FDY14,OUT018,3327.9525829268287
FDP59,OUT035,1722.3316111731867
FDU60,OUT017,2811.181403212852
NCC18,OUT019,384.48867398374017
DRJ39,OUT017,3753.000099363057
FDS07,OUT049,1874.430959859155
FDM08,OUT027,5669.163351428564
FDP51,OUT045,2054.2157066202067
FDU16,OUT035,1364.0491539906104
FDH12,OUT013,1722.3316111731867
DRE48,OUT010,542.9755395973151
NCL42,OUT027,5669.163351428564
FDR21,OUT045,2736.9684298755183
NCW29,OUT035,2202.2990201117304
FDO11,OUT013,4333.891515923568
NCM31,OUT049,2054.2157066202067
FDV35,OUT019,384.48867398374017
FDF58,OUT017,876.3205797979806
NCE43,OUT049,2811.181403212852
FDA02,OUT035,2539.3942358778622
DRL37,OUT010,130.33349056603774
FDR24,OUT018,1248.223345555555
FDW59,OUT049,1248.223345555555
FDS22,OUT049,637.5735090128755
FDW24,OUT017,754.5960957264956
FDU24,OUT035,1554.0070756410255
FDA21,OUT027,5669.163351428564
FDH58,OUT027,3175.335988157896
FDW36,OUT018,1509.432312918659
FDI45,OUT027,4117.317712631579
FDU01,OUT018,2880.969561363636
FDF35,OUT027,3175.335988157896
FDU43,OUT019,542.9755395973151
FDE24,OUT019,384.48867398374017
FDK50,OUT049,2384.015126168224
FDG31,OUT045,1103.186213333333
FDC60,OUT045,1443.524701863354
FDL36,OUT013,1443.524701863354
FDP21,OUT013,3087.50751128205
FDW16,OUT045,1443.524701863354
FDX02,OUT017,3753.000099363057
FDQ58,OUT027,4117.317712631579
FDT51,OUT046,1722.3316111731867
FDD59,OUT049,1248.223345555555
NCM42,OUT018,1509.432312918659
FDA57,OUT018,637.5735090128755
FDZ48,OUT035,1722.3316111731867
FDE46,OUT045,2539.3942358778622
NCZ30,OUT019,286.41777051282025
FDB56,OUT017,3087.50751128205
FDA25,OUT027,2513.079854666666
FDD20,OUT013,1936.508247826087
FDL25,OUT013,1248.223345555555
NCO18,OUT049,2736.9684298755183
FDJ45,OUT017,552.5502107784428
FDR12,OUT035,2811.181403212852
NCF19,OUT010,130.33349056603774
FDK25,OUT046,2811.181403212852
NCR17,OUT046,1874.430959859155
FDC52,OUT046,2539.3942358778622
NCA54,OUT017,3389.226979354837
FDR45,OUT010,542.9755395973151
NCM19,OUT049,1874.430959859155
FDF39,OUT027,5669.163351428564
FDX23,OUT049,1509.432312918659
FDD58,OUT027,2513.079854666666
FDX28,OUT013,1722.3316111731867
NCD31,OUT013,2346.648786938775
FDU57,OUT018,2346.648786938775
FDI27,OUT046,754.5960957264956
NCM42,OUT046,1722.3316111731867
FDD32,OUT027,2513.079854666666
FDI34,OUT013,3593.1412351254503
NCM29,OUT049,2202.2990201117304
FDG46,OUT018,1874.430959859155
DRC01,OUT010,130.33349056603774
FDB15,OUT027,5669.163351428564
NCA17,OUT027,4117.317712631579
FDF10,OUT046,2539.3942358778622
FDR26,OUT027,5669.163351428564
FDI02,OUT049,1509.432312918659
NCM54,OUT010,286.41777051282025
FDF14,OUT013,2346.648786938775
FDJ33,OUT010,286.41777051282025
FDM20,OUT035,4109.900606217616
FDC03,OUT027,5669.163351428564
NCX05,OUT046,1874.430959859155
NCM41,OUT027,2513.079854666666
NCU29,OUT010,384.48867398374017
FDQ59,OUT017,1364.0491539906104
FDH46,OUT010,230.00859181286546
FDH09,OUT013,754.5960957264956
NCD06,OUT045,754.5960957264956
FDC15,OUT035,2539.3942358778622
DRD37,OUT027,1378.263185276074
FDT28,OUT027,4117.317712631579
FDR28,OUT027,4117.317712631579
FDT38,OUT017,1364.0491539906104
FDV34,OUT027,1378.263185276074
FDY52,OUT035,876.3205797979806
FDB34,OUT013,1248.223345555555
DRL23,OUT018,1509.432312918659
DRB24,OUT046,2384.015126168224
FDJ50,OUT046,876.3205797979806
FDQ49,OUT035,2539.3942358778622
FDP20,OUT035,2054.2157066202067
FDV19,OUT027,4117.317712631579
NCR54,OUT045,3087.50751128205
FDO09,OUT010,542.9755395973151
FDS57,OUT018,1936.508247826087
FDN10,OUT049,1874.430959859155
FDV23,OUT049,2054.2157066202067
FDY28,OUT049,3593.1412351254503
DRG51,OUT013,2346.648786938775
FDD45,OUT019,230.00859181286546
NCL18,OUT027,5669.163351428564
NCM29,OUT013,1936.508247826087
FDF17,OUT027,5669.163351428564
FDE22,OUT017,2811.181403212852
FDQ22,OUT017,552.5502107784428
FDS01,OUT013,2736.9684298755183
FDW35,OUT027,1378.263185276074
FDJ33,OUT046,2054.2157066202067
NCF54,OUT035,2997.4076790419163
FDE09,OUT013,1722.3316111731867
NCE06,OUT045,2384.015126168224
DRH49,OUT049,1248.223345555555
FDY43,OUT045,2811.181403212852
NCT05,OUT017,4105.140110975608
FDZ34,OUT045,3087.50751128205
FDL38,OUT017,1443.524701863354
FDZ31,OUT017,3087.50751128205
FDR14,OUT035,876.3205797979806
NCN54,OUT049,1443.524701863354
NCC42,OUT027,3175.335988157896
FDK08,OUT017,1554.0070756410255
FDP59,OUT013,1722.3316111731867
FDV22,OUT035,2811.181403212852
FDD33,OUT035,3593.1412351254503
DRE60,OUT027,5669.163351428564
FDK52,OUT046,3593.1412351254503
FDA02,OUT017,2539.3942358778622
FDM56,OUT049,1509.432312918659
FDE57,OUT035,2202.2990201117304
FDM32,OUT045,1364.0491539906104
NCQ30,OUT027,3175.335988157896
FDQ27,OUT027,2513.079854666666
FDT60,OUT027,3175.335988157896
FDU43,OUT049,4109.900606217616
NCO55,OUT035,1722.3316111731867
FDG02,OUT045,3087.50751128205
FDJ28,OUT013,3087.50751128205
FDP40,OUT045,1722.3316111731867
FDJ38,OUT045,3087.50751128205
NCC54,OUT017,3593.1412351254503
NCZ41,OUT046,2054.2157066202067
FDK38,OUT019,384.48867398374017
FDU52,OUT013,2346.648786938775
FDC40,OUT046,1103.186213333333
NCR30,OUT017,1103.186213333333
NCN18,OUT017,1722.3316111731867
FDB50,OUT035,1443.524701863354
FDG04,OUT013,3087.50751128205
FDR26,OUT035,2736.9684298755183
NCT17,OUT018,3087.50751128205
FDX35,OUT027,5669.163351428564
FDS12,OUT046,2054.2157066202067
NCZ29,OUT027,3175.335988157896
FDB38,OUT010,384.48867398374017
FDP12,OUT013,552.5502107784428
FDP22,OUT046,754.5960957264956
FDS26,OUT018,3327.9525829268287
FDR52,OUT046,3087.50751128205
DRJ13,OUT046,2811.181403212852
FDU48,OUT027,3175.335988157896
FDE29,OUT035,876.3205797979806
NCT29,OUT049,2054.2157066202067
DRK37,OUT018,3087.50751128205
FDK55,OUT046,1443.524701863354
FDR07,OUT046,1554.0070756410255
FDO21,OUT027,5669.163351428564
FDK46,OUT049,4105.140110975608
FDB12,OUT045,1722.3316111731867
FDT31,OUT027,5669.163351428564
FDJ33,OUT045,2054.2157066202067
FDC26,OUT027,3175.335988157896
NCQ02,OUT045,3087.50751128205
FDP08,OUT010,542.9755395973151
FDB11,OUT027,5669.163351428564
FDV55,OUT013,2346.648786938775
FDW20,OUT049,2202.2990201117304
NCJ18,OUT019,286.41777051282025
FDC41,OUT018,1103.186213333333
FDE14,OUT027,2513.079854666666
FDG35,OUT013,2736.9684298755183
FDF45,OUT035,876.3205797979806
FDS19,OUT027,2513.079854666666
FDS58,OUT019,384.48867398374017
FDA26,OUT017,3593.1412351254503
FDM32,OUT049,1248.223345555555
FDL45,OUT046,2202.2990201117304
FDZ55,OUT049,2384.015126168224
FDY37,OUT049,2202.2990201117304
FDO46,OUT046,3087.50751128205
FDQ60,OUT046,2054.2157066202067
FDA19,OUT018,1936.508247826087
FDL15,OUT046,2539.3942358778622
FDM10,OUT018,3327.9525829268287
NCL05,OUT017,637.5735090128755
DRK49,OUT010,130.33349056603774
NCE18,OUT027,5669.163351428564
FDG40,OUT049,552.5502107784428
DRI59,OUT045,3753.000099363057
FDK28,OUT035,4333.891515923568
NCD06,OUT019,130.33349056603774
FDO11,OUT019,542.9755395973151
FDK27,OUT046,1874.430959859155
FDT43,OUT027,1378.263185276074
FDD38,OUT018,1509.432312918659
FDA16,OUT049,3753.000099363057
FDL14,OUT027,4117.317712631579
NCM17,OUT049,637.5735090128755
FDD20,OUT045,2202.2990201117304
FDA40,OUT045,1364.0491539906104
FDL43,OUT045,1443.524701863354
FDV15,OUT045,1722.3316111731867
FDE52,OUT046,1364.0491539906104
NCL17,OUT010,384.48867398374017
NCJ31,OUT045,3593.1412351254503
FDR60,OUT045,1364.0491539906104
NCA18,OUT035,1874.430959859155
FDS21,OUT027,1378.263185276074
FDW09,OUT035,1364.0491539906104
FDL26,OUT035,2539.3942358778622
FDS47,OUT018,1248.223345555555
FDC39,OUT046,3593.1412351254503
FDT51,OUT035,1722.3316111731867
FDK40,OUT035,4105.140110975608
NCG19,OUT045,3593.1412351254503
FDZ07,OUT046,876.3205797979806
FDF08,OUT027,2513.079854666666
FDO04,OUT013,876.3205797979806
FDK41,OUT018,1443.524701863354
FDP15,OUT049,4105.140110975608
NCD43,OUT018,1509.432312918659
NCP18,OUT013,2346.648786938775
FDZ51,OUT046,1364.0491539906104
DRH13,OUT035,1722.3316111731867
FDF38,OUT045,637.5735090128755
NCI43,OUT045,754.5960957264956
FDM38,OUT027,1378.263185276074
FDS03,OUT013,1103.186213333333
DRJ47,OUT017,2997.4076790419163
FDT50,OUT010,230.00859181286546
FDV02,OUT046,2997.4076790419163
NCG18,OUT017,1722.3316111731867
FDW52,OUT046,2811.181403212852
FDS40,OUT035,552.5502107784428
FDN31,OUT017,3087.50751128205
FDA37,OUT045,2054.2157066202067
FDA15,OUT046,4333.891515923568
FDL39,OUT046,3389.226979354837
FDJ53,OUT045,2054.2157066202067
FDX22,OUT013,3753.000099363057
NCZ42,OUT045,4109.900606217616
FDD56,OUT027,4117.317712631579
FDD40,OUT017,2880.969561363636
FDS50,OUT013,3753.000099363057
NCN14,OUT013,2880.969561363636
FDT15,OUT013,3389.226979354837
NCS18,OUT027,3175.335988157896
NCO26,OUT010,286.41777051282025
FDF58,OUT018,876.3205797979806
NCB19,OUT013,1443.524701863354
FDH26,OUT017,2202.2990201117304
DRB24,OUT027,4117.317712631579
FDA49,OUT018,1443.524701863354
FDB32,OUT045,1554.0070756410255
FDI36,OUT017,3087.50751128205
NCA17,OUT010,384.48867398374017
FDH22,OUT013,1936.508247826087
NCM26,OUT018,2346.648786938775
FDT15,OUT027,5669.163351428564
FDB16,OUT018,1248.223345555555
NCP54,OUT027,3175.335988157896
FDJ36,OUT013,1722.3316111731867
FDO28,OUT045,2054.2157066202067
FDU09,OUT013,876.3205797979806
FDF29,OUT017,2202.2990201117304
FDY08,OUT013,1936.508247826087
DRJ59,OUT018,552.5502107784428
FDT23,OUT027,2513.079854666666
FDU15,OUT018,552.5502107784428
FDT47,OUT013,1554.0070756410255
FDI53,OUT019,384.48867398374017
FDR59,OUT018,3327.9525829268287
FDD53,OUT035,637.5735090128755
FDY51,OUT017,3593.1412351254503
FDT04,OUT049,637.5735090128755
FDU51,OUT049,2736.9684298755183
FDG14,OUT035,2539.3942358778622
NCU06,OUT045,3593.1412351254503
DRG25,OUT046,3087.50751128205
DRH49,OUT035,1364.0491539906104
FDN15,OUT035,2202.2990201117304
FDL43,OUT018,1103.186213333333
NCT18,OUT049,3389.226979354837
NCB31,OUT013,4333.891515923568
FDK57,OUT035,1874.430959859155
FDY04,OUT019,384.48867398374017
NCP54,OUT046,2202.2990201117304
FDF41,OUT013,3593.1412351254503
FDM01,OUT045,1722.3316111731867
FDW03,OUT045,1722.3316111731867
FDF28,OUT045,2202.2990201117304
FDY37,OUT017,2202.2990201117304
FDQ03,OUT017,3593.1412351254503
FDP51,OUT027,3175.335988157896
FDJ40,OUT017,1722.3316111731867
FDC32,OUT049,1443.524701863354
DRI49,OUT027,2513.079854666666
NCW54,OUT017,876.3205797979806
FDF09,OUT017,552.5502107784428
FDP45,OUT018,3327.9525829268287
DRJ23,OUT018,2880.969561363636
FDS59,OUT017,1722.3316111731867
FDY08,OUT046,2054.2157066202067
FDX16,OUT049,2539.3942358778622
FDY16,OUT018,2880.969561363636
FDK32,OUT035,2539.3942358778622
FDQ22,OUT013,637.5735090128755
NCC31,OUT018,2346.648786938775
FDG58,OUT049,2539.3942358778622
DRF48,OUT013,3087.50751128205
DRH36,OUT049,1103.186213333333
NCR30,OUT035,1103.186213333333
FDB03,OUT019,542.9755395973151
FDZ28,OUT027,3175.335988157896
FDR35,OUT017,3087.50751128205
DRD15,OUT027,5669.163351428564
FDJ33,OUT019,286.41777051282025
FDA56,OUT010,286.41777051282025
FDP56,OUT046,754.5960957264956
NCT30,OUT046,754.5960957264956
FDK15,OUT017,1722.3316111731867
FDH44,OUT018,2346.648786938775
FDV01,OUT013,2346.648786938775
DRG03,OUT017,2539.3942358778622
FDG50,OUT027,2513.079854666666
FDR16,OUT010,542.9755395973151
FDZ60,OUT046,1722.3316111731867
DRG03,OUT045,2539.3942358778622
FDS56,OUT018,3327.9525829268287
FDU33,OUT045,754.5960957264956
DRD27,OUT035,1554.0070756410255
FDW22,OUT046,3753.000099363057
DRA24,OUT045,2811.181403212852
FDF38,OUT049,637.5735090128755
FDX48,OUT013,2346.648786938775
FDS58,OUT018,2346.648786938775
FDC32,OUT046,1443.524701863354
NCQ29,OUT045,4105.140110975608
DRK39,OUT018,1248.223345555555
NCS38,OUT017,1874.430959859155
DRO47,OUT013,1722.3316111731867
DRG27,OUT027,1378.263185276074
FDC57,OUT027,5669.163351428564
FDS55,OUT046,2384.015126168224
NCJ06,OUT018,1936.508247826087
FDO01,OUT019,286.41777051282025
NCM55,OUT045,3087.50751128205
FDC52,OUT049,2539.3942358778622
FDQ15,OUT045,1364.0491539906104
NCT30,OUT027,1378.263185276074
NCR42,OUT027,1378.263185276074
FDD28,OUT035,876.3205797979806
FDQ34,OUT049,1509.432312918659
FDZ12,OUT027,3175.335988157896
DRE13,OUT019,230.00859181286546
NCN07,OUT019,286.41777051282025
FDM28,OUT035,3389.226979354837
FDI10,OUT017,2997.4076790419163
FDQ25,OUT013,2346.648786938775
FDA38,OUT010,542.9755395973151
DRI13,OUT049,3753.000099363057
FDY20,OUT027,2513.079854666666
NCZ53,OUT035,3087.50751128205
NCM31,OUT013,2346.648786938775
DRB01,OUT017,3087.50751128205
DRF37,OUT046,4105.140110975608
NCF42,OUT049,2736.9684298755183
FDF16,OUT018,2346.648786938775
FDB41,OUT013,754.5960957264956
FDR34,OUT013,4109.900606217616
FDR15,OUT018,2346.648786938775
NCV42,OUT019,286.41777051282025
FDW51,OUT035,3593.1412351254503
FDU36,OUT017,1554.0070756410255
FDX60,OUT049,1248.223345555555
FDY03,OUT035,1874.430959859155
FDW55,OUT045,4109.900606217616
FDT01,OUT010,542.9755395973151
FDG58,OUT013,2346.648786938775
FDK21,OUT017,4333.891515923568
NCS41,OUT019,542.9755395973151
FDS10,OUT045,2880.969561363636
NCT53,OUT046,2384.015126168224
FDJ28,OUT018,3087.50751128205
FDX44,OUT045,1443.524701863354
FDT20,OUT018,637.5735090128755
FDO44,OUT017,1722.3316111731867
NCX17,OUT049,3593.1412351254503
FDY01,OUT017,1874.430959859155
FDJ12,OUT027,5669.163351428564
DRK35,OUT018,552.5502107784428
FDD47,OUT019,384.48867398374017
NCM53,OUT035,1722.3316111731867
FDO45,OUT013,1248.223345555555
NCM42,OUT010,230.00859181286546
FDE04,OUT046,2736.9684298755183
NCI30,OUT027,5669.163351428564
FDZ19,OUT013,2997.4076790419163
FDW57,OUT013,2736.9684298755183
FDA25,OUT013,1722.3316111731867
FDT22,OUT046,876.3205797979806
FDP51,OUT013,1874.430959859155
FDD48,OUT027,3175.335988157896
FDY39,OUT035,3389.226979354837
FDO48,OUT010,542.9755395973151
FDD23,OUT027,5669.163351428564
DRN35,OUT027,1378.263185276074
FDT01,OUT035,3593.1412351254503
FDC20,OUT010,130.33349056603774
DRJ35,OUT035,876.3205797979806
FDB32,OUT046,1443.524701863354
FDL24,OUT046,2997.4076790419163
NCV42,OUT035,1874.430959859155
FDZ46,OUT046,1722.3316111731867
FDC15,OUT013,2346.648786938775
FDD08,OUT019,130.33349056603774
FDY50,OUT049,1248.223345555555
FDD36,OUT013,1874.430959859155
FDG57,OUT027,1378.263185276074
FDL21,OUT018,637.5735090128755
FDN16,OUT027,2513.079854666666
FDJ09,OUT027,1378.263185276074
FDS01,OUT010,384.48867398374017
FDV33,OUT017,4105.140110975608
DRE12,OUT017,1874.430959859155
FDR07,OUT013,1554.0070756410255
FDP48,OUT010,542.9755395973151
NCB55,OUT035,876.3205797979806
FDQ08,OUT013,876.3205797979806
FDR34,OUT035,4109.900606217616
FDO33,OUT046,1722.3316111731867
FDP13,OUT045,637.5735090128755
FDX12,OUT049,4109.900606217616
NCT06,OUT049,2811.181403212852
FDR16,OUT019,542.9755395973151
FDE36,OUT046,2384.015126168224
FDZ36,OUT049,3389.226979354837
FDV13,OUT045,1364.0491539906104
NCZ17,OUT035,552.5502107784428
FDU56,OUT045,3389.226979354837
FDM09,OUT035,2997.4076790419163
FDV02,OUT017,2997.4076790419163
FDS34,OUT018,1874.430959859155
FDA11,OUT049,1509.432312918659
FDP09,OUT017,3753.000099363057
FDB29,OUT027,3175.335988157896
FDT19,OUT017,2997.4076790419163
DRH15,OUT017,637.5735090128755
FDY38,OUT046,3593.1412351254503
FDF14,OUT027,4117.317712631579
FDN48,OUT010,230.00859181286546
FDQ12,OUT013,4109.900606217616
NCJ43,OUT045,2997.4076790419163
FDE17,OUT019,384.48867398374017
FDB05,OUT035,4333.891515923568
FDH10,OUT045,2880.969561363636
NCR06,OUT017,637.5735090128755
FDU32,OUT018,1936.508247826087
FDD56,OUT049,2997.4076790419163
FDO36,OUT018,2880.969561363636
FDH16,OUT010,230.00859181286546
FDX10,OUT018,552.5502107784428
FDZ37,OUT017,1364.0491539906104
FDU31,OUT010,542.9755395973151
DRC49,OUT049,2054.2157066202067
FDL15,OUT045,2539.3942358778622
FDN32,OUT019,542.9755395973151
DRH59,OUT027,1378.263185276074
NCU29,OUT049,2384.015126168224
FDR37,OUT019,542.9755395973151
FDS14,OUT018,2346.648786938775
FDU02,OUT027,5669.163351428564
FDJ08,OUT035,3087.50751128205
NCZ06,OUT045,4333.891515923568
FDO31,OUT049,1443.524701863354
FDH31,OUT018,1509.432312918659
FDS58,OUT017,2811.181403212852
NCA53,OUT027,1378.263185276074
FDF50,OUT046,3087.50751128205
NCW42,OUT049,3753.000099363057
NCQ17,OUT045,2539.3942358778622
FDK51,OUT018,3327.9525829268287
NCW41,OUT010,384.48867398374017
NCR29,OUT017,876.3205797979806
FDB08,OUT019,384.48867398374017
FDA40,OUT027,2513.079854666666
FDL14,OUT018,2346.648786938775
FDB47,OUT046,3593.1412351254503
FDO03,OUT035,4109.900606217616
DRK13,OUT019,542.9755395973151
FDX13,OUT010,542.9755395973151
FDF52,OUT046,3389.226979354837
FDT11,OUT013,3087.50751128205
FDB08,OUT013,2346.648786938775
FDQ28,OUT018,2346.648786938775
FDD29,OUT045,4333.891515923568
NCQ29,OUT027,5669.163351428564
NCO02,OUT013,1103.186213333333
FDR56,OUT010,542.9755395973151
NCM54,OUT049,2054.2157066202067
FDP51,OUT035,1874.430959859155
FDT38,OUT013,1248.223345555555
FDZ20,OUT018,3327.9525829268287
FDJ53,OUT013,1936.508247826087
FDX13,OUT049,4105.140110975608
FDP58,OUT035,3593.1412351254503
NCK31,OUT019,130.33349056603774
FDA35,OUT018,1936.508247826087
FDV37,OUT018,3087.50751128205
NCO07,OUT027,5669.163351428564
FDA20,OUT045,3087.50751128205
FDZ59,OUT035,2384.015126168224
NCY17,OUT017,637.5735090128755
FDQ28,OUT035,2539.3942358778622
FDV35,OUT017,2539.3942358778622
FDQ36,OUT013,552.5502107784428
FDD34,OUT018,2346.648786938775
FDK51,OUT045,4105.140110975608
FDV31,OUT035,2736.9684298755183
FDR04,OUT035,1554.0070756410255
FDR14,OUT049,876.3205797979806
DRC36,OUT010,384.48867398374017
FDE39,OUT019,286.41777051282025
FDP57,OUT049,1509.432312918659
FDE57,OUT046,2202.2990201117304
NCN18,OUT046,1722.3316111731867
NCQ05,OUT018,2346.648786938775
FDW47,OUT035,2054.2157066202067
FDV46,OUT035,2202.2990201117304
NCP29,OUT045,1103.186213333333
FDE09,OUT018,1509.432312918659
NCU06,OUT027,5669.163351428564
FDT19,OUT010,384.48867398374017
DRF15,OUT017,2539.3942358778622
DRI51,OUT013,2346.648786938775
NCX54,OUT013,1722.3316111731867
DRE01,OUT013,3593.1412351254503
NCB07,OUT045,2880.969561363636
FDU50,OUT035,1874.430959859155
FDG40,OUT035,552.5502107784428
FDW10,OUT018,2736.9684298755183
FDX51,OUT013,3087.50751128205
NCP17,OUT045,1103.186213333333
FDP21,OUT035,3087.50751128205
FDL04,OUT045,1722.3316111731867
FDV23,OUT013,1936.508247826087
FDF24,OUT046,1364.0491539906104
FDH56,OUT027,3175.335988157896
FDB51,OUT049,876.3205797979806
FDI58,OUT027,2513.079854666666
FDR20,OUT013,754.5960957264956
FDC51,OUT018,1936.508247826087
FDB16,OUT027,2513.079854666666
FDE40,OUT049,876.3205797979806
NCM17,OUT035,637.5735090128755
FDU56,OUT035,3389.226979354837
FDS32,OUT019,286.41777051282025
FDX02,OUT049,3753.000099363057
FDT39,OUT027,4117.317712631579
FDE35,OUT017,876.3205797979806
NCI42,OUT019,542.9755395973151
DRL23,OUT046,1722.3316111731867
FDA10,OUT046,2054.2157066202067
FDA11,OUT013,1554.0070756410255
NCM06,OUT046,2384.015126168224
NCT05,OUT035,4105.140110975608
NCQ02,OUT010,542.9755395973151
NCY06,OUT049,2054.2157066202067
FDY56,OUT035,3753.000099363057
FDL02,OUT035,1722.3316111731867
NCI06,OUT035,2736.9684298755183
FDQ14,OUT045,2539.3942358778622
FDQ12,OUT017,4109.900606217616
FDP36,OUT046,754.5960957264956
FDK21,OUT027,5669.163351428564
FDO40,OUT045,2539.3942358778622
NCK54,OUT019,286.41777051282025
FDY09,OUT018,2736.9684298755183
NCW30,OUT049,4105.140110975608
NCC55,OUT027,1378.263185276074
FDE58,OUT018,1874.430959859155
FDR39,OUT013,2880.969561363636
FDU28,OUT049,2880.969561363636
FDH08,OUT017,4109.900606217616
FDG35,OUT045,2736.9684298755183
FDG22,OUT049,552.5502107784428
FDC34,OUT035,2811.181403212852
FDP15,OUT018,3327.9525829268287
FDK34,OUT010,542.9755395973151
FDU45,OUT035,1874.430959859155
FDQ04,OUT027,1378.263185276074
FDX22,OUT018,3327.9525829268287
FDB45,OUT017,1722.3316111731867
NCH43,OUT027,5669.163351428564
DRE60,OUT046,3593.1412351254503
FDD17,OUT027,5669.163351428564
NCM54,OUT017,2054.2157066202067
NCH55,OUT013,1936.508247826087
NCT06,OUT017,2811.181403212852
FDA48,OUT027,5669.163351428564
FDY58,OUT027,5669.163351428564
FDO25,OUT045,3593.1412351254503
FDN50,OUT045,1554.0070756410255
FDH35,OUT035,2811.181403212852
FDK09,OUT045,3593.1412351254503
FDO16,OUT013,1248.223345555555
FDW11,OUT045,1103.186213333333
FDU47,OUT027,3175.335988157896
NCQ42,OUT010,286.41777051282025
FDK55,OUT027,2513.079854666666
FDN08,OUT049,1874.430959859155
FDT57,OUT045,4109.900606217616
FDJ12,OUT018,3327.9525829268287
DRL59,OUT017,754.5960957264956
NCN53,OUT046,552.5502107784428
FDO51,OUT010,130.33349056603774
FDK56,OUT017,3087.50751128205
FDY12,OUT035,876.3205797979806
FDU15,OUT035,552.5502107784428
FDQ19,OUT046,4109.900606217616
DRF15,OUT045,2539.3942358778622
DRE25,OUT019,230.00859181286546
FDK57,OUT018,1874.430959859155
FDD33,OUT010,542.9755395973151
FDR34,OUT027,5669.163351428564
FDU04,OUT045,2202.2990201117304
FDE35,OUT019,130.33349056603774
NCD31,OUT035,2811.181403212852
FDJ56,OUT035,1722.3316111731867
NCU53,OUT046,2384.015126168224
FDD39,OUT035,3593.1412351254503
NCU17,OUT019,230.00859181286546
FDJ20,OUT046,2054.2157066202067
NCW41,OUT018,2346.648786938775
FDL52,OUT035,637.5735090128755
FDS39,OUT035,2202.2990201117304
DRJ47,OUT045,2997.4076790419163
FDP13,OUT010,130.33349056603774
DRK39,OUT010,230.00859181286546
